linterId,severity,objectName,message,value
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647539-7299>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647539-8340>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647539-8717>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647539-9402>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-0327>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-1998>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-2621>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-3016>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-3383>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-4093>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-4125>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-4156>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-4177>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-5111>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-5113>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-5115>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-5117>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-6281>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647540-9040>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <647541-0034>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648532-4676>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648532-7703>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-0657>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-0757>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-1034>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-1073>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-1423>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-1459>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-4481>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-4565>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-4906>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-5010>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-5285>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-7081>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-7487>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-7585>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-7848>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-8079>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-8409>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-8533>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-8608>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-8633>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-8670>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-8922>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-9043>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-9209>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-9451>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648533-9628>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-3766>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-3923>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-4048>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-4797>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-4834>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-5231>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-6593>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-6622>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-6861>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-7202>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-7239>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-7397>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-7452>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-7594>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-7867>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-7988>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-8262>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-8819>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-9311>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-9574>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648534-9724>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-0041>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-0123>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-0374>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-0717>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-0801>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-0961>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-1115>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-1690>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-1889>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-1934>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-2311>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-2939>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-2978>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-3108>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-3262>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-3314>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-3460>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-3551>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-3761>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-3859>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-3919>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-3976>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-3979>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-4366>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-4455>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-4548>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-4592>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-4596>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-4728>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-4732>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-5385>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-5403>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-5674>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-5769>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-6272>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-6326>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-6537>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-6575>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-6577>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-6617>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-6663>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-7425>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-7564>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-8021>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-8186>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-8922>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648535-9956>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-0223>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-1073>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-1241>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-1360>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-1366>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-1526>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-1530>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-2023>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-2346>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-2403>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-3290>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-3340>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-3733>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-3778>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-3825>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-4040>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-4062>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-5123>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-6741>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-7148>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-7263>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-8012>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-8101>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-8177>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-9157>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-9212>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-9298>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648536-9390>,bilan_adm.adresses_consolidees.nic
io.github.mbarre.schemacrawler.tool.linter.LinterColumnContentNotNormalized,HIGH,bilan_adm.adresses_consolidees,<3> repetitions of the same value <648537-5223>,bilan_adm.adresses_consolidees.nic
